Model1,Model2,statistic,pvalue_raw
DT_KM_SCAN_COS,XGB_KM_COS,717.5,0.50897805058542
DT_KM_SCAN_COS,XGB_KM_COS_MAHA,742.0,0.37755304484823515
DT_KM_SCAN_COS,XGB_HDBSCAN_NN,453.5,0.07394812314722622
DT_KM_SCAN_COS,XGB_HDBSCAN_COS,809.0,0.11999108463047471
DT_KM_SCAN_COS,XGB_KM_SCAN_NN,648.0,0.5469940261330144
DT_KM_SCAN_COS,XGB_KM_SCAN_COS,783.5,0.24142666225937393
DT_KM_SCAN_COS,XGB_KM_SCAN_COS_MAHA,678.0,0.07954088083261683
DT_KM_SCAN_COS,XGBRF,466.5,0.00034245777155590706
DT_KM_SCAN_COS,XGBRF_KM_C,610.0,0.7896822133252019
DT_KM_SCAN_COS,XGBRF_KM_NN,494.5,0.33450869104043013
DT_KM_SCAN_COS,XGBRF_KM_COS,455.0,0.3479483225281572
DT_KM_SCAN_COS,XGBRF_KM_COS_MAHA,459.0,0.26421484777784376
DT_KM_SCAN_COS,XGBRF_HDBSCAN_NN,718.5,0.8354633855628499
DT_KM_SCAN_COS,XGBRF_HDBSCAN_COS,601.0,0.07188307973581691
DT_KM_SCAN_COS,XGBRF_KM_SCAN_NN,727.5,0.036048213904357224
DT_KM_SCAN_COS,XGBRF_KM_SCAN_COS,755.0,0.8994555806760477
DT_KM_SCAN_COS,XGBRF_KM_SCAN_COS_MAHA,542.0,0.6350796061099713
DT_KM_SCAN_COS_MAHA,RF,90.0,2.4508073204399627e-12
DT_KM_SCAN_COS_MAHA,RF_KM_C,150.5,0.006835075656318127
DT_KM_SCAN_COS_MAHA,RF_KM_NN,107.5,0.08181827459970266
DT_KM_SCAN_COS_MAHA,RF_KM_COS,103.0,0.17704789797164788
DT_KM_SCAN_COS_MAHA,RF_KM_COS_MAHA,174.5,0.012034457082436069
DT_KM_SCAN_COS_MAHA,RF_HDBSCAN_NN,518.5,9.825213029014519e-05
DT_KM_SCAN_COS_MAHA,RF_HDBSCAN_COS,493.0,0.0010975179777487638
DT_KM_SCAN_COS_MAHA,RF_KM_SCAN_NN,578.0,0.21861517619607163
DT_KM_SCAN_COS_MAHA,RF_KM_SCAN_COS,552.5,0.21040051303826224
DT_KM_SCAN_COS_MAHA,RF_KM_SCAN_COS_MAHA,97.0,0.015176676030406773
DT_KM_SCAN_COS_MAHA,XGB,216.5,1.517700248564703e-07
DT_KM_SCAN_COS_MAHA,XGB_KM_C,160.5,0.00024707415612681613
DT_KM_SCAN_COS_MAHA,XGB_KM_NN,377.5,0.16568353842374806
DT_KM_SCAN_COS_MAHA,XGB_KM_COS,438.5,0.259944726714476
DT_KM_SCAN_COS_MAHA,XGB_KM_COS_MAHA,355.0,0.016225517198545515
DT_KM_SCAN_COS_MAHA,XGB_HDBSCAN_NN,236.5,0.002361914174850512
DT_KM_SCAN_COS_MAHA,XGB_HDBSCAN_COS,401.5,0.0018791575299703278
DT_KM_SCAN_COS_MAHA,XGB_KM_SCAN_NN,385.0,0.40198164685318394
DT_KM_SCAN_COS_MAHA,XGB_KM_SCAN_COS,437.0,0.008013471668483381
DT_KM_SCAN_COS_MAHA,XGB_KM_SCAN_COS_MAHA,392.0,0.0014104536560119233
DT_KM_SCAN_COS_MAHA,XGBRF,226.0,2.4294779504608656e-05
DT_KM_SCAN_COS_MAHA,XGBRF_KM_C,429.5,0.042596946098141
DT_KM_SCAN_COS_MAHA,XGBRF_KM_NN,448.0,0.14763047441213598
DT_KM_SCAN_COS_MAHA,XGBRF_KM_COS,438.5,0.12120072644628917
DT_KM_SCAN_COS_MAHA,XGBRF_KM_COS_MAHA,512.5,0.3135368122283201
DT_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_NN,420.5,0.18619884954942212
DT_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_COS,319.5,0.0012011662617479808
DT_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_NN,323.0,0.0004816958278334733
DT_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS,469.5,0.15183113405522866
DT_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,402.5,0.08427829586689242
RF,RF_KM_C,203.5,2.591933784464433e-12
RF,RF_KM_NN,110.0,9.735345703097963e-13
RF,RF_KM_COS,93.0,7.933733433009918e-13
RF,RF_KM_COS_MAHA,177.0,2.7423022338181543e-12
RF,RF_HDBSCAN_NN,365.0,3.327421681633043e-11
RF,RF_HDBSCAN_COS,321.0,2.4532504794884518e-11
