Dataset,Model,Metric,Best Score,Mean Score,Best Params
XGBRF_KM_COS,RF,roc_auc,1.0,0.9997777777777778,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_COS,XGB,precision,0.9816176470588236,0.9661764705882354,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS,XGB,accuracy,0.9801075268817204,0.9760752688172043,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS,XGB,f1-score,0.9799269510615449,0.976401953047879,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS,XGB,roc_auc,0.9977777777777778,0.9939895833333333,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS,XGBRF,precision,0.9816176470588236,0.9771139705882352,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS,XGBRF,accuracy,0.9834408602150537,0.9785215053763441,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS,XGBRF,f1-score,0.983375226923614,0.978420068414159,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS,XGBRF,roc_auc,0.9973333333333333,0.9971111111111111,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,DT,precision,0.9744747899159665,0.9665398082309848,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,DT,accuracy,0.9834408602150537,0.9751075268817204,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_COS_MAHA,DT,f1-score,0.9840664711632453,0.9752151019169929,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_COS_MAHA,DT,roc_auc,0.9846666666666666,0.9813888888888889,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_KM_COS_MAHA,RF,precision,0.98125,0.9768382352941176,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_COS_MAHA,RF,accuracy,0.9767741935483871,0.9734139784946236,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,RF,f1-score,0.9767011446099321,0.9728952283040159,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,RF,roc_auc,1.0,0.9996666666666667,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_COS_MAHA,XGB,precision,0.9749509803921569,0.9594794891640867,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS_MAHA,XGB,accuracy,0.9734408602150537,0.9702956989247311,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS_MAHA,XGB,f1-score,0.9732602843948783,0.9708445073178764,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS_MAHA,XGB,roc_auc,0.9960000000000001,0.9941736111111111,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_COS_MAHA,XGBRF,precision,0.9816176470588236,0.9800551470588237,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,XGBRF,accuracy,0.9767741935483871,0.9718010752688172,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,XGBRF,f1-score,0.9759586970932912,0.9707187479434419,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS_MAHA,XGBRF,roc_auc,0.9960000000000001,0.9955555555555555,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,DT,precision,0.99375,0.9905208333333333,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_NN,DT,accuracy,0.9766666666666668,0.9750000000000001,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_NN,DT,f1-score,0.9755919275385349,0.9739808782244822,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_NN,DT,roc_auc,0.986,0.9804444444444445,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,RF,precision,0.98125,0.9810416666666667,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,RF,accuracy,0.9733333333333334,0.9666666666666668,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,RF,f1-score,0.9725885904973781,0.9651210339530696,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,RF,roc_auc,1.0,0.9995555555555555,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,XGB,precision,0.9875,0.9808333333333334,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_NN,XGB,accuracy,0.9766666666666668,0.9766666666666668,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.01}"
XGBRF_HDBSCAN_NN,XGB,f1-score,0.976766777901372,0.9764137401345411,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.01}"
XGBRF_HDBSCAN_NN,XGB,roc_auc,0.9986666666666666,0.9968333333333332,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_NN,XGBRF,precision,0.9875,0.9875,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,XGBRF,accuracy,0.9766666666666668,0.9733333333333334,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,XGBRF,f1-score,0.9760607023677101,0.9723661210869219,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_NN,XGBRF,roc_auc,0.9984444444444446,0.9982222222222222,"{'subsample': 1, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,DT,precision,0.99375,0.9935416666666668,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_COS,DT,accuracy,0.9733333333333334,0.9700000000000001,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_COS,DT,f1-score,0.9716236735702809,0.9681791055317195,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_HDBSCAN_COS,DT,roc_auc,0.9826666666666666,0.978,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_HDBSCAN_COS,RF,precision,0.9757352941176471,0.9751838235294118,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,RF,accuracy,0.9566666666666667,0.9558333333333333,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,RF,f1-score,0.9528110599078341,0.9518009814697106,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_HDBSCAN_COS,RF,roc_auc,1.0,0.9999444444444444,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,XGB,precision,0.9875,0.9796629901960785,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_COS,XGB,accuracy,0.9700000000000001,0.9675,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_COS,XGB,f1-score,0.9686203365291242,0.9654326248232672,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_COS,XGB,roc_auc,0.9982222222222221,0.9968888888888889,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_HDBSCAN_COS,XGBRF,precision,0.9875,0.9815257352941178,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,XGBRF,accuracy,0.9734408602150537,0.9708602150537635,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,XGBRF,f1-score,0.9725104212312221,0.969643260930455,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_HDBSCAN_COS,XGBRF,roc_auc,0.9977777777777777,0.9969999999999999,"{'subsample': 1, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,DT,precision,0.9933333333333334,0.9906004901960785,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_KM_SCAN_NN,DT,accuracy,0.9767741935483871,0.9734408602150537,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_NN,DT,f1-score,0.9762562057890201,0.9724179222705364,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_NN,DT,roc_auc,0.9893333333333333,0.983,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_KM_SCAN_NN,RF,precision,0.98125,0.98125,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,RF,accuracy,0.9700000000000001,0.9650000000000001,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,RF,f1-score,0.9686203365291239,0.9621986069177393,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,RF,roc_auc,1.0,0.9998888888888888,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,XGB,precision,0.9875,0.9814338235294118,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_NN,XGB,accuracy,0.9800000000000001,0.9750537634408603,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_NN,XGB,f1-score,0.979508978229779,0.9739989185206094,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_NN,XGB,roc_auc,0.9973333333333333,0.996,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_NN,XGBRF,precision,0.9875,0.9845588235294118,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,XGBRF,accuracy,0.9766666666666668,0.974220430107527,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,XGBRF,f1-score,0.975540724261525,0.9727040494420917,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_NN,XGBRF,roc_auc,0.9982222222222223,0.9976666666666667,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,DT,precision,0.99375,0.9892463235294118,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,DT,accuracy,0.9933333333333334,0.9800537634408604,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS,DT,f1-score,0.9935483870967744,0.9774717443985381,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS,DT,roc_auc,0.9951111111111111,0.9921111111111112,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS,RF,precision,0.98125,0.9781249999999999,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,RF,accuracy,0.96,0.9541666666666666,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,RF,f1-score,0.9547314476402352,0.9479284311377337,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,RF,roc_auc,0.9995555555555555,0.9992222222222222,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,XGB,precision,0.9875,0.984375,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_COS,XGB,accuracy,0.9800000000000001,0.9733333333333334,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.01}"
XGBRF_KM_SCAN_COS,XGB,f1-score,0.9792114695340501,0.9698734494120067,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.01}"
XGBRF_KM_SCAN_COS,XGB,roc_auc,0.9995555555555555,0.9989444444444444,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_COS,XGBRF,precision,0.9875,0.9875,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,XGBRF,accuracy,0.9766666666666668,0.9700000000000002,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,XGBRF,f1-score,0.975294418842806,0.966289534837922,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS,XGBRF,roc_auc,0.9991111111111112,0.9987777777777777,"{'subsample': 1, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,DT,precision,0.9753676470588235,0.9697872899159664,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS_MAHA,DT,accuracy,0.986774193548387,0.9734408602150537,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS_MAHA,DT,f1-score,0.9872922776148583,0.9733204041046087,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS_MAHA,DT,roc_auc,0.9866666666666667,0.9758888888888889,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_SCAN_COS_MAHA,RF,precision,0.98125,0.9797794117647058,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,RF,accuracy,0.9666666666666668,0.9633602150537635,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_SCAN_COS_MAHA,RF,f1-score,0.9643468322556197,0.9601277180365054,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_SCAN_COS_MAHA,RF,roc_auc,0.9995555555555555,0.999222222222222,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,XGB,precision,0.9749509803921569,0.962922794117647,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_COS_MAHA,XGB,accuracy,0.9767741935483871,0.9727150537634408,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_COS_MAHA,XGB,f1-score,0.9769548656756666,0.9731268358541718,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_SCAN_COS_MAHA,XGB,roc_auc,0.9971388888888889,0.9965416666666667,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.01}"
XGBRF_KM_SCAN_COS_MAHA,XGBRF,precision,0.9808333333333333,0.976421568627451,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,XGBRF,accuracy,0.9734408602150537,0.9725806451612903,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,XGBRF,f1-score,0.9732602843948783,0.9720337331683271,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_SCAN_COS_MAHA,XGBRF,roc_auc,0.9973333333333333,0.9971111111111111,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
